OBESITY_zip,LocationName,lat,lng
36.1,15823,41.3,-78.7
35.6,15301,40.2,-80.2
28.2,15224,40.46,-79.95
38.3,15066,40.75,-80.25
39.2,15721,40.8071,-78.8056
34.6,15955,40.33,-78.7
38.1,15677,40.16,-79.23
36.7,15845,41.52,-78.7
36.8,15061,40.66,-80.34
36.3,16222,40.9,-79.3
33.7,15921,40.319,-78.7
29.5,16127,41.2,-80.1
37.1,15077,40.628,-80.422
40.3,15442,40.01,-79.84
36.4,15351,39.878,-79.927
36.8,15847,41.2,-79
36.2,15611,40.3,-79.65
28.4,15223,40.51,-79.95
37.6,15050,40.55,-80.43
33.8,15952,40.3,-78.78
39.3,15464,39.92,-79.44
36.9,15678,40.29,-79.73
39,15424,39.8,-79.4
35.1,15521,40.2,-78.64
35,16229,40.72,-79.65
38.1,15337,39.94,-80.37
38.3,15208,40.45,-79.9
32.2,15668,40.46,-79.66
36.8,15861,41.4,-78.1
28.9,16066,40.71,-80.1
35.8,15357,39.94,-79.99
34.4,16256,40.87,-79.13
38.7,15446,40.03,-79.4
34,16124,41.33,-80.26
40.3,15110,40.37,-79.85
33.6,15931,40.5,-78.8
41.4,16239,41.5,-79.2
37.7,16146,41.23,-80.5
24.7,15228,40.37,-80.05
35.7,15412,40.1,-79.85
36.5,15376,40.1,-80.5
38.8,15828,41.36,-79.14
37.2,15052,40.67,-80.43
36.6,15829,41.17,-79.18
37.6,15459,39.77,-79.46
37.3,15832,41.3,-78.3
34.5,15535,39.8,-78.5
30.6,15746,40.761,-78.877
37.7,15003,40.6,-80.21
35.9,15334,39.82,-79.97
36.1,15613,40.6,-79.6
35.7,15656,40.64,-79.61
30.1,15122,40.36,-79.9
28.4,15047,40.311,-79.795
35.5,15772,40.86,-78.89
34.1,15324,40.101,-80.062
31.7,14895,42.1,-77.9
39.5,15776,41.01,-79.12
35.7,15434,40.078,-79.872
37.4,15423,40.08,-79.93
31.1,16214,41.2,-79.4
29.8,15133,40.33,-79.86
32.1,15765,40.6,-78.99
40,15902,40.32,-78.88
29.9,15065,40.64,-79.73
36.7,15042,40.69,-80.21
35.9,15661,40.32,-79.36
36.9,15666,40.16,-79.53
33.6,15717,40.4,-79.2
35.1,15038,40.253,-79.923
25.3,15086,40.66,-80.09
35.2,15483,40.083,-79.85
27.2,15142,40.39,-80.12
27.4,15229,40.52,-80.04
36.4,16141,40.87,-80.39
38,15866,41.01,-78.79
33.1,15635,40.35,-79.498
34.1,16160,40.934,-80.362
30.2,16024,40.738,-80.037
25.7,15203,40.42,-79.98
37.5,15631,40.091,-79.587
32.2,15934,40.279,-78.804
29.9,15225,40.51,-80.11
37.1,15368,40.014,-79.992
38.1,15310,39.79,-80.46
28.7,16057,41,-80.1
35.4,15638,40.266,-79.399
30.9,16037,40.86,-80.12
36.6,15683,40.11,-79.61
36.6,15087,40.187,-79.85
32.4,14894,42.03,-76.76
39.6,15562,39.74,-79.13
25.5,15139,40.52,-79.83
35.3,15771,40.83,-78.99
34.9,15358,40.0549,-79.9922
35.9,16236,40.7,-79.5
31.7,16148,41.23,-80.44
37.1,15078,40.363,-80.387
26.3,15051,40.566,-79.858
37,15482,40.063,-79.775
37.1,15864,41.1,-79.2
39.5,15327,39.76,-79.98
25.3,15075,40.58,-79.85
39.2,15338,39.81,-79.97
37.9,15520,40.109,-79.069
27.9,16046,40.7,-80.03
38.2,15489,39.9,-79.6
35.2,16233,41.36,-79.27
40.2,15430,40.03,-79.71
30.6,15710,40.635,-78.86
33.2,16150,41.3,-80.42
39.3,15470,39.9,-79.5
36.3,15370,39.9,-80.2
32.1,15057,40.4,-80.2
30.8,15419,40.06,-79.9
28.6,15126,40.46,-80.28
38.7,15848,41.03,-78.72
36.2,15960,40.5,-78.85
39.3,15531,40.2,-79.1
32.2,16030,41.135,-79.797
38.9,15475,39.963,-79.879
29.5,15701,40.6,-79.1
34.2,16130,41.44,-80.2
27.6,15076,40.62,-79.84
36.2,15344,39.92,-80.05
36,15944,40.4,-79.1
27.7,15236,40.34,-79.98
40,15715,40.97,-78.88
37.3,16244,40.795,-79.285
36.7,15346,39.935,-80.073
35.1,15545,39.8,-78.8
38.1,15502,40,-79.1
39.4,15629,40.599,-79.561
34,15214,40.48,-80.02
29.4,16142,41.14,-80.34
33.8,15738,40.7,-78.8
37.4,15466,40.076,-79.896
28.7,15227,40.38,-79.97
34.3,15063,40.2,-79.93
27.8,15205,40.44,-80.11
37.8,15072,40.16,-79.82
36.8,16263,40.78,-79.29
37.2,15670,40.41,-79.44
30.5,15084,40.61,-79.81
34.7,15760,40.64,-78.8
34.8,15956,40.35,-78.79
32.8,15748,40.5,-79.1
32.2,16105,41.06,-80.33
27.1,15007,40.655,-79.933
38,15767,41,-79
34.4,15055,40.3,-80.13
37,15436,39.82,-79.74
34.3,16120,40.89,-80.46
31.7,15035,40.385,-79.808
35.4,16038,41.17,-79.95
38.8,15675,40.33,-79.64
37.1,16123,40.83,-80.2
38.8,15001,40.6,-80.3
37.2,15320,39.88,-80
27.6,15226,40.4,-80.02
36,15801,41.1,-78.7
34.2,15625,40.261,-79.674
38,15610,40.13,-79.43
36.4,15943,40.48,-78.82
31.5,15752,40.544,-79.28
34.6,15722,40.6,-78.73
30.5,15739,40.68,-79.17
34.1,16116,41.04,-80.45
31,16023,40.79,-79.75
33.6,16025,40.9,-79.8
37.4,15377,39.99,-80.43
34.9,15724,40.7,-78.8
36.7,15673,40.5,-79.6
32.1,15206,40.47,-79.91
37.2,15935,40.2,-78.96
32.3,15145,40.42,-79.82
33.8,15484,39.9,-79.7
35.7,15868,41.3,-78.5
35,15658,40.2,-79.2
35.2,15634,40.324,-79.605
36.8,15089,40.22,-79.75
35,15937,40.206,-78.989
37.6,15043,40.6,-80.5
32.7,16159,41.15,-80.44
33.8,16034,40.86,-79.74
26.7,15024,40.58,-79.84
35.5,15637,40.26,-79.71
41.9,15420,39.9586,-79.8684
31.8,15713,40.57,-79.26
28,15135,40.3,-79.82
35.3,15624,40.361,-79.472
26.5,16155,41.11,-80.45
25.3,15237,40.55,-80.05
34.8,15681,40.5,-79.4
37,16036,41.15,-79.65
35.3,16260,41.39,-79.22
26.9,15215,40.51,-79.91
37.6,16115,40.79,-80.44
33.8,15925,40.409,-78.641
31,14903,42.12,-76.87
36.7,15698,40.22,-79.7
39.1,15474,39.75,-79.9
36.3,16235,41.31,-79.35
40.4,15451,39.74,-79.84
35.4,16201,40.8,-79.5
37.1,15349,39.76,-80.08
36,15672,40.24,-79.63
36.7,15479,40.15,-79.72
38.6,15538,39.9,-78.9
35.2,15655,40.19,-79.2
33.6,15777,40.69,-78.96
38.3,15067,40.21,-79.96
36.9,15633,40.355,-79.524
30.3,15727,40.52,-79.35
27,15211,40.43,-80.02
33.5,15905,40.29,-78.99
37.3,15325,39.95,-79.98
41.3,15454,39.89,-79.86
39.1,15551,39.88,-79.25
33.5,15632,40.44,-79.61
36.8,15684,40.47,-79.51
37.7,15764,40.991,-79.025
26.2,15220,40.44,-80.04
38.1,15425,40.03,-79.56
27.9,15129,40.3,-80
34.8,15733,41,-79
27,15108,40.5,-80.19
33.8,15930,40.293,-78.722
35.3,15009,40.68,-80.37
26.5,15102,40.32,-80.04
34.9,15429,40.01,-79.93
25.2,15090,40.63,-80.08
34.6,15962,40.388,-78.718
38.3,15690,40.64,-79.54
36.7,15492,40.123,-79.767
38.6,15924,40.12,-78.78
32.9,15750,40.48,-79.18
34.6,16153,41.3,-80.1
34.9,15554,40.1,-78.6
31.7,15034,40.35,-79.89
33.6,15773,40.63,-78.74
27.9,15028,40.296,-79.8
28.5,15006,40.633,-79.878
34.5,15759,40.8,-79
38.3,15530,39.9,-78.9
28.3,15106,40.41,-80.11
38.1,15341,39.8,-80.3
40,15411,39.76,-79.32
32.1,15207,40.4,-79.93
41,15413,39.989,-79.869
34.5,15647,40.344,-79.722
38.4,15401,39.89,-79.74
39.2,15440,39.74,-79.62
31.5,16056,40.72,-79.83
35,15841,41.259,-78.502
37.3,15427,40.07,-79.98
36.1,15379,40.241,-80.422
30.4,15761,40.638,-78.882
36.4,16240,41,-79.2
38.5,15744,40.91,-79.09
35.8,16245,41,-79.3
33.1,16051,40.94,-80.15
38,15364,39.95,-80.29
37,15027,40.67,-80.24
35.7,15663,40.245,-79.675
33.3,15948,40.491,-78.765
37.4,15447,39.97,-79.96
44.9,15450,40.01,-79.95
37.2,15953,40.21,-78.89
38.5,15544,40.135,-79.094
36.8,16249,40.76,-79.3
36.7,15665,40.34,-79.66
35.2,15639,40.21,-79.6
30.1,16063,40.77,-80.12
38.9,15622,40.03,-79.32
38.2,15435,39.94,-79.85
38.6,15380,39.87,-80.46
33.3,15317,40.3,-80.2
31.6,15363,40.25,-80.198
32.3,15728,40.7,-79
35.2,15641,40.631,-79.59
34.5,15537,40,-78.4
36.5,15021,40.4,-80.4
36.6,15555,40,-79.1
36.5,16226,40.7,-79.5
34.8,15691,40.32,-79.72
33.8,15716,40.475,-79.193
37.1,15010,40.8,-80.4
34.3,15332,40.24,-79.98
38.2,15431,39.9,-79.6
31.6,16053,40.81,-79.98
36.4,16246,40.76,-79.14
26.9,15017,40.35,-80.13
33.4,15957,40.54,-78.89
34.8,15550,40,-78.7
26,15064,40.36,-80.15
39.2,15563,40.1,-79
39.8,15552,39.8,-79
35,15615,40.36,-79.73
37.9,15688,40.16,-79.58
31.4,15045,40.33,-79.88
36.1,15775,40.62,-78.78
27.8,15071,40.41,-80.19
36.6,16259,40.9,-79.5
34.3,16254,41.3,-79.5
39,15779,40.41,-79.22
38,15331,40.11,-80.02
35.8,16136,40.833,-80.323
34.6,16061,41,-79.9
35.2,16041,41,-79.7
34.6,15946,40.4,-78.6
36.6,15054,40.35,-80.41
37.4,15730,41.044,-79.089
33.1,16001,40.9,-79.9
33.6,16029,40.876,-79.843
39.1,15469,40.02,-79.43
33.7,15734,40.717,-79.006
35.6,16258,41.2,-79.3
38.6,15926,40.05,-78.81
27.3,15146,40.42,-79.76
34.5,16035,41.2,-80
36.8,15561,40.097,-79.094
35.4,16255,41.13,-79.46
39.1,15936,40.16,-78.9
37.5,15770,41,-79.13
36.3,15060,40.367,-80.292
28.8,15088,40.272,-79.899
36.7,15692,40.332,-79.679
33.8,16140,41.11,-80.45
37.2,15612,40.14,-79.6
34.9,15210,40.41,-79.97
37.2,15329,40.03,-80.27
36.6,15472,39.9,-79.7
35.8,15617,40.269,-79.655
37,16028,40.95,-79.64
30,15929,40.5,-79.1
38.4,15062,40.15,-79.88
33.4,15961,40.47,-78.94
37.1,15004,40.343,-80.384
38.9,15490,40.07,-79.45
34.7,14898,42.07,-77.43
36.8,15449,39.98,-79.78
37,15438,40.08,-79.85
35.5,15714,40.63,-78.83
34.1,15774,40.7,-79.3
28.7,15037,40.26,-79.85
39,15104,40.4,-79.86
35.7,15012,40.16,-79.82
30.5,15137,40.38,-79.81
24.7,15241,40.33,-80.08
30.9,15745,40.619,-78.911
40,15467,39.8,-79.91
34.1,15662,40.3,-79.5
32.8,16045,40.85,-79.92
35.4,15762,40.6,-78.83
38.9,15627,40.35,-79.32
37,15963,40.2,-78.8
36.8,15068,40.57,-79.73
28.7,15030,40.58,-79.78
37.5,15083,40.24,-79.79
45,15901,40.33,-78.91
37.3,15834,41.5,-78.2
41.6,15510,39.963,-79.039
38.3,15486,40.03,-79.7
31.3,15136,40.47,-80.11
34.1,16131,41.56,-80.37
34.3,15747,40.76,-79.15
36.2,15342,40.24,-80.22
38,15445,39.86,-79.66
40.1,15711,41.002,-78.963
28,15202,40.5,-80.08
36.2,15825,41.2,-79
35.6,15340,40.28,-80.31
31.6,15235,40.46,-79.84
38.6,15462,40.06,-79.38
33.9,15729,40.7,-78.91
39.6,15444,40.009,-79.906
38.9,15468,39.95,-79.84
36,15311,40.05,-80.19
40,15547,40.159,-79.076
36,15536,39.9,-78.2
37,15455,40.03,-79.7
37.3,15660,40.24,-79.79
39.1,15856,41.1,-78.6
25.8,15238,40.54,-79.88
36.1,15362,39.76,-80.21
37.3,15821,41.3,-78.3
27.5,15018,40.29,-79.79
36.8,15865,41.05,-78.82
35.7,15827,41.291,-78.502
38.8,15851,41.1,-78.9
37.2,15019,40.41,-80.33
36.9,14901,42.1,-76.7
33.8,14904,42.07,-76.8
40.7,15443,39.925,-79.881
35.5,15601,40.3,-79.5
37.3,15618,40.56,-79.45
35,15693,40.255,-79.414
38.5,15428,40.08,-79.69
35.7,15696,40.283,-79.36
40,15033,40.18,-79.88
33,15949,40.41,-79.13
24.2,15222,40.45,-79.99
32.9,15951,40.339,-78.773
23.6,15217,40.43,-79.92
37.7,15923,40.35,-79.18
37.3,15628,40.11,-79.37
36.3,15219,40.44,-79.99
34.3,15148,40.38,-79.79
35.8,15846,41.3,-78.6
36.5,16101,41,-80.3
35.1,16210,40.89,-79.51
36.1,15345,40.03,-80.11
34.1,16154,41.33,-80.43
38.9,15437,39.8,-79.6
35,16157,40.89,-80.33
33.6,16133,41.28,-80.11
32.8,16125,41.4,-80.4
37.8,15679,40.18,-79.65
38.2,15546,40.144,-79.048
38.8,15757,40.9,-78.7
35.4,15909,40.4,-78.87
36.6,15417,40,-79.92
37.4,15671,40.34,-79.31
28.5,15209,40.5,-79.97
35.5,16049,41.1,-79.7
37.4,16250,40.772,-79.236
34.7,16145,41.38,-80.08
34,16111,41.53,-80.29
32.5,15712,40.8,-78.9
32.3,16002,40.8,-79.9
34.8,15432,40.12,-79.86
28.4,15201,40.47,-79.95
35.2,15204,40.45,-80.06
36.8,16301,41.4,-79.6
40,15461,39.84,-79.89
38.8,16217,41.34,-79.17
34.7,16151,41.43,-80.2
31,14905,42.09,-76.84
36.4,15323,40.1,-80.4
35.7,15680,40.55,-79.46
25.5,15143,40.57,-80.15
35.3,15646,40.09,-79.35
37.9,15359,39.9,-80.31
43.3,15476,39.87,-79.92
26.4,15116,40.54,-79.95
39.3,15074,40.74,-80.23
38.6,15849,41.2,-78.5
35,15366,40.161,-79.972
39.8,15532,39.8,-79.1
35.4,15330,40.2,-80.1
40.2,15422,39.981,-79.811
30.5,15904,40.31,-78.85
36.8,15778,40.96,-79.2
36.1,15697,40.24,-79.58
33.8,16143,41.11,-80.45
39.1,15456,39.93,-79.66
34.1,16137,41.2,-80.2
37.1,15314,40.14,-80.01
37.4,15378,40.278,-80.272
30.4,15025,40.29,-79.92
37.5,15644,40.35,-79.61
32.7,16132,41.01,-80.5
35.8,16232,41.23,-79.54
32.3,15783,40.604,-79.357
39.5,15753,40.79,-78.66
36.5,15870,41.6,-78.6
31.7,15940,40.52,-78.63
32.3,15756,40.7,-79.3
37.7,15860,41.3,-79.1
26.7,15044,40.64,-79.94
34.7,15928,40.25,-78.91
34.7,16230,41.07,-79.28
32.6,15725,40.52,-79.35
35.7,16242,41,-79.3
31.2,16027,40.818,-80.014
38.1,15687,40.14,-79.31
34.2,16022,41.059,-79.726
38.3,15315,39.761,-79.982
36.1,16224,41.07,-79.29
36.6,15132,40.34,-79.85
39.2,15540,39.79,-79.24
31.5,15014,40.609,-79.742
38.4,15557,39.9,-79.2
34.6,15650,40.3,-79.4
24.5,15243,40.38,-80.07
37.4,15353,40.01,-80.3
36.6,16054,41.16,-79.65
35.4,15347,40.215,-80.229
33,15732,40.73,-79.22
36.8,16211,40.784,-79.201
36.9,15922,40.52,-78.874
34.6,15534,39.9,-78.7
34.6,15636,40.37,-79.66
34.4,15321,40.32,-80.19
37.2,15560,40.015,-78.909
37.2,15695,40.195,-79.699
36.1,15312,40.2,-80.4
34.6,15938,40.42,-78.61
33.1,16156,41.1,-80.2
30.4,15147,40.5,-79.83
37.4,15333,40.02,-80.01
33.5,15741,40.807,-78.876
28.8,15144,40.55,-79.78
33.1,15754,40.559,-79.15
32.5,16112,40.96,-80.49
38.1,15780,40.916,-79.0446
35.3,16262,40.84,-79.64
31.6,15920,40.47,-79.04
41.9,16161,41.2,-80.49
37.1,15853,41.4,-78.8
35.9,15316,39.76,-80.27
23.7,15213,40.44,-79.96
32.4,14897,42.04,-77.79
37.3,15480,39.98,-79.77
34.7,15742,40.81,-78.86
31.9,15120,40.4,-79.91
32.2,15212,40.47,-80.01
36.4,15781,40.9646,-78.9942
30.8,16055,40.72,-79.75
39.8,15433,39.97,-79.96
36.8,16218,40.93,-79.6
33.8,15522,39.9,-78.6
34.4,15676,40.3,-79.5
35.6,15857,41.5,-78.5
37.1,15477,40.079,-79.864
34.4,15736,40.7,-79.3
27.2,15216,40.41,-80.04
37.3,15322,39.97,-80.06
34.4,15626,40.41,-79.58
42.4,15458,39.89,-79.85
37.5,15448,40.15,-79.72
27.6,15239,40.48,-79.74
22.4,15232,40.45,-79.93
37.3,15473,40.07,-79.76
33.9,14891,42.4,-77
28.7,15049,40.55,-79.81
34.9,15945,40.36,-78.87
32.4,15731,40.502,-79.172
39.6,15541,40.1,-79
34.8,15005,40.64,-80.18
34.9,15942,40.41,-78.82
35.2,16311,41.46,-80.04
30.5,17554,40.04,-76.43
44.5,16501,42.12,-80.1
32.6,17041,40.2,-76.4
36.6,16343,41.41,-79.752
33.2,17536,39.85,-76.07
39.1,17840,40.7971,-76.4418
34.8,17953,40.731,-76.084
35.7,17835,40.89,-77.27
37.1,16353,41.5,-79.4
33.1,16314,41.5,-80.1
34.8,17228,39.99,-78.1
35.4,17827,40.762,-76.941
37.8,17778,41.31,-77.98
31,16828,40.8,-77.7
32.6,16844,40.9,-77.9
37,16941,41.98,-77.76
37.8,16838,40.99,-78.63
33.3,17727,41.51,-77.46
31.6,17093,40.312,-76.927
35.4,17301,39.89,-76.98
31.7,17361,39.77,-76.68
32.3,17929,40.63,-76.19
38,16502,42.11,-80.1
38.9,17021,40.4,-77.7
34.9,16633,40.16,-78.234
30.5,17516,39.95,-76.39
34.7,17038,40.5,-76.5
33.1,16829,41.08,-77.96
35.3,16404,41.7,-79.8
32.6,16421,42.17,-79.94
34.4,17774,41.24,-76.54
37.7,16833,40.9,-78.6
37.7,16839,41.02,-78.09
35.8,16364,41.4,-79.5
37.9,17097,40.59,-76.71
36.5,16622,40.32,-78.07
34.3,16939,41.679,-77.017
38.7,17856,41.1,-77
34.3,17701,41.4,-76.9
36.9,17098,40.59,-76.63
35.1,17060,40.48,-77.88
36,16613,40.55,-78.54
33.7,17365,40.05,-76.94
32.9,17776,41.4,-77.3
37,16855,40.998,-78.367
33.2,17402,39.95,-76.67
37.6,16671,40.799,-78.398
35.6,17235,39.859,-77.702
35.7,16686,40.7,-78.3
31.9,17767,41.1,-77.5
37.4,16416,41.8,-79.4
34.2,17814,41.3,-76.4
30.9,16412,41.9,-80.2
36.2,16510,42.11,-79.96
34,17053,40.3,-77
35.2,17744,41.25,-77.16
35,17069,40.4543,-76.9719
37.4,16351,41.7,-79.4
35.7,17829,40.9,-77.155
33,17960,40.7,-76
37.2,17834,40.79,-76.46
34.6,17758,41.4,-76.5
36.1,17052,40.3,-78
33.7,17944,40.672,-76.28
35.4,16726,41.82,-78.58
34,17920,40.816,-76.337
37.4,17009,40.64,-77.56
31.4,17933,40.603,-76.244
33.7,17364,39.93,-76.91
34.7,16701,41.9,-78.7
35.8,16674,40.19,-78.09
31.4,16433,41.7,-80.1
35,17257,40,-77.5
32.9,17702,41.2,-77
40.5,17219,40.22,-77.72
35.6,17404,40,-76.77
36.1,16423,42.02,-80.34
33.3,17925,40.76,-76.06
28.9,17543,40.2,-76.3
37.1,17850,40.968,-76.855
34.5,16442,42,-79.8
37,16920,41.98,-77.28
34.2,16832,40.87,-77.46
32.6,17407,39.88,-76.72
35.3,17062,40.6,-77.2
36.1,16407,41.9,-79.7
31.8,17603,40.04,-76.31
36.3,16943,41.85,-77.61
38.3,17220,40.17,-77.73
37.2,17765,41.6,-77
28.4,16827,40.77,-77.79
33.2,16872,41,-77.3
34.9,17025,40.29,-77
33.2,17935,40.8,-76.29
28.5,16802,40.81,-77.86
40.2,17210,40.2,-77.7
33.8,16874,41,-77.9
32.9,17512,40.04,-76.48
34.1,17821,41,-76.7
33.7,17070,40.21,-76.87
32.7,16835,40.9,-77.9
32.9,17963,40.6,-76.4
37.5,16926,41.7,-76.7
37,17845,40.9,-77.2
36.3,16611,40.6,-78.1
32,17562,39.98,-76.09
33.6,17945,40.778,-76.374
39.7,17866,40.79,-76.56
39.1,16682,40.3,-78.53
36.1,16860,40.95,-78.18
31.9,16848,41.012,-77.533
34.8,17370,40.12,-76.77
36.2,16411,41.98,-80.45
32.2,17371,40,-76.8
37,16938,41.5,-77.3
37.1,17372,40.01,-77.09
30.2,17033,40.27,-76.6
36.3,17921,40.8,-76.3
33.1,17311,39.85,-76.87
36.3,16329,41.84,-79.27
27.7,16801,40.8,-77.9
33.4,17064,40.247,-76.47
44.2,17104,40.26,-76.85
37.4,16620,40.835,-78.351
38.5,16405,41.95,-79.54
36.8,17343,39.9,-77.3
39,16738,41.8,-78.7
36.5,16317,41.5,-79.8
33.1,17349,39.77,-76.69
36.7,16911,41.6,-77.1
30.9,16870,40.8,-78.1
34.8,16624,40.6,-78.6
34.2,17331,39.8,-77
30.4,17529,40.04,-76.1
33.6,16427,41.876,-79.97
35.9,16373,41.2,-79.7
34.4,17111,40.27,-76.79
36.1,17202,39.9,-77.7
37.4,17256,39.8,-77.8
36.2,16372,41.204,-79.871
31.9,16505,42.12,-80.15
31.2,16506,42.07,-80.17
36.3,17015,40.2,-77.2
36.7,16634,40.22,-78.17
36.4,17861,40.771,-77.086
30.2,17519,40.14,-76.03
37,17084,40.68,-77.63
34.7,17886,41.02,-76.88
32.9,17748,41.2,-77.4
34.8,16647,40.42,-78.1
36.8,17080,40.641,-76.803
32,17563,39.77,-76.18
38.4,16347,41.7,-79.1
34.8,16678,40.2,-78.2
35.9,16845,41.1,-78.1
35.1,16720,41.6,-78
34.9,17813,40.78,-77.19
35,17090,40.34,-77.19
35.2,17763,41.53,-77
36.4,17225,39.8,-77.7
37.9,16507,42.14,-80.09
35,17934,40.8,-76.22
32.3,16316,41.6,-80.29
37,17058,40.49,-77.55
36.4,16631,40.28,-78.31
36.1,16443,41.94,-80.47
35.9,17340,39.76,-77.11
38.5,16836,41.1,-78.3
36.8,17867,40.71,-76.69
21.3,16444,41.87,-80.126
34.5,16410,41.92,-80.3
34.8,17013,40.23,-77.2
31.7,17518,39.81,-76.27
35,16744,41.87,-78.58
31.7,16440,41.78,-80.13
35.3,17024,40.41,-77.31
34.1,17771,41.4,-77.1
32.3,17018,40.4,-76.9
33,17938,40.7,-76.5
38.6,16878,40.95,-78.34
25.8,17247,39.8,-77.6
35,17868,40.957,-76.629
36.9,17002,40.52,-77.8
38.2,16420,41.7,-79.55
38.8,16863,40.91,-78.49
36,16621,40.22,-78.12
33.4,17408,39.94,-76.81
36.4,17729,41.5,-77.7
33.7,17028,40.4,-76.65
32,17754,41.29,-76.88
35.9,17006,40.3,-77.6
36.6,17246,40.03,-77.7
31.8,16823,40.9,-77.8
30.6,17579,39.96,-76.18
36.1,16691,40.1,-78.15
35.5,17253,40.215,-78.009
33.1,17951,40.7,-76.3
17.9,17606,40.01,-76.37
33.7,16826,41.065,-77.598
33.8,17043,40.25,-76.9
28.7,17022,40.2,-76.6
34.9,16662,40.3,-78.3
35.3,17864,40.71,-76.91
35.4,17302,39.82,-76.41
34.4,17930,40.711,-76.14
37.6,16679,40.16,-78.19
33.6,16424,41.7,-80.4
33.5,16648,40.4,-78.3
35.9,16438,41.9,-79.9
35.1,17047,40.36,-77.41
34.9,17970,40.73,-76.19
37,17212,39.8,-78.07
34,16504,42.11,-80.05
35,17322,39.9,-76.5
38,17724,41.7,-76.9
35,17314,39.77,-76.33
35.9,16673,40.3,-78.4
36.7,16685,40.28,-78.09
35,16334,41.31,-79.44
35.3,16743,41.8,-78.3
35.2,16668,40.6,-78.6
33.1,17339,40.13,-76.88
35.6,16912,41.7,-77.1
37.4,17841,40.7,-77.4
36.9,16370,41.55,-79.43
35.8,17764,41.3,-77.8
38.6,17217,40.27,-77.68
36.5,17772,41.12,-76.72
34.6,17756,41.2,-76.7
33.6,16328,41.7,-79.7
36.7,16733,41.7061,-78.5822
33.4,17363,39.77,-76.58
33.3,17072,40.235,-77.075
34,17061,40.57,-76.91
31.5,17578,40.22,-76.17
33.7,17317,39.99,-76.51
35.9,17260,40.29,-77.89
36.4,17304,39.98,-77.23
30.6,17837,41,-77
37,17749,41.072,-76.819
32.5,17721,41.18,-77.32
29,16851,40.807,-77.815
35.8,17846,41.15,-76.52
35.2,16901,41.7,-77.3
36.1,17214,39.75,-77.47
39.4,16651,40.8,-78.4
31.2,17565,39.9,-76.33
31.7,16638,40.32,-78.21
25.8,17016,40.3,-76.4
30.9,17522,40.17,-76.17
35.1,17949,40.83,-76.18
36.9,17110,40.32,-76.88
35.1,17023,40.59,-76.8
35.2,17037,40.43,-77.43
31.2,17083,40.3,-76.4
32.1,16509,42.1,-80
31.8,17569,40.27,-76.11
36.5,16401,41.9,-80.4
35,17884,41.052,-76.676
36.8,17005,40.602,-76.813
37.6,16352,41.8,-79.1
35.8,17249,40.242,-77.896
33.7,17087,40.41,-76.26
37.1,16866,40.9,-78.2
37.6,17251,40.08,-77.69
34.9,16354,41.6,-79.7
37.9,16625,40.29,-78.51
37.7,17071,40.31,-77.61
33.6,17878,41.17,-76.33
39.3,16692,40.76,-78.72
35.9,17030,40.61,-76.74
35.9,17223,40.07,-77.95
36.1,16652,40.5,-77.9
33.5,17967,40.9,-76.2
34.9,16664,40.2,-78.4
30.7,17552,40.11,-76.51
37.1,16342,41.3,-79.9
32.9,16677,40.9,-78.2
36.3,16323,41.4,-79.8
37,17244,40.09,-77.68
34,17941,40.68,-76.61
37.1,16930,41.6,-77.2
39.4,17887,41.074,-76.877
37.8,17213,40.2,-77.8
34,16511,42.17,-79.99
33.5,17010,40.3,-76.6
44.8,17103,40.27,-76.86
30.2,17545,40.2,-76.4
35.7,17350,39.89,-77.08
35,17747,41,-77.3
36.2,16434,41.8,-79.7
34,17762,41.3,-76.7
33.4,16428,42.2,-79.8
38,16666,40.87,-78.32
32.9,17815,41,-76.4
39.2,17262,40.2,-77.7
35.4,16657,40.3,-78.2
35.8,16921,41.7,-77.5
35.8,16740,41.73,-78.64
36.6,16932,41.79,-76.95
34.3,17959,40.74,-76.12
33.6,16403,41.8,-80.1
35.9,17081,40.204,-77.287
34.1,17327,39.8,-76.8
34.9,16669,40.6,-77.9
32,16875,40.8,-77.6
37.2,17268,39.8,-77.6
26.4,16868,40.79,-77.84
33.7,17560,39.91,-76.23
32.3,16335,41.6,-80.2
32.9,17019,40.1,-77
20.6,16546,42.107,-80.051
32.1,16877,40.73,-78.06
36,17730,41.1087,-76.8793
36.6,17236,39.8,-78
34.2,17020,40.4,-77
26.4,17551,39.98,-76.38
34.6,17315,40,-76.9
31.7,17876,40.85,-76.83
35.7,17049,40.6,-77.3
36,17344,39.81,-77.02
34.9,16361,41.4,-79.3
36,16333,41.8,-78.87
36.4,16601,40.6,-78.4
38.6,16821,40.965,-78.209
37.6,16858,41,-78.2
35.6,17101,40.26,-76.89
38.9,17224,40,-77.9
37.1,16322,41.6261,-79.3634
36.4,17812,40.75,-77.24
32.9,16852,40.94,-77.54
36.7,17324,40,-77.3
34.4,17946,40.801,-76.248
36.8,17307,39.9,-77.3
32.4,17952,40.76,-76.055
36.7,17777,41.11,-76.81
37.2,16843,41.004,-78.463
34,16360,41.68,-79.9
37.5,16879,40.96,-78.15
39.5,17113,40.23,-76.84
35.9,17842,40.8,-77
32.6,17088,40.2988,-76.2968
28.6,17601,40.1,-76.3
36.6,16929,42,-77.1
34.9,17042,40.3,-76.4
33.3,17957,40.592,-76.516
34.6,17820,40.9,-76.4
33.8,16854,40.9,-77.47
37.6,17034,40.21,-76.79
